b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
9779.814453,37901.546875,1067,4593,24076.630859,69890.679688,18122,24921,30617.003906,153771.21875,11756,16852,15565.890625,59531.164062,7252,9557,48231.867188,294889.1875,9512,16030,30054.871094,210237.59375,2501,6330,158326.078125,826221.375,50210,78283
53.890724,103.916901,0,28,54998.742188,466904.0625,19691,29548,26513.378906,87786.015625,11764,16787,16418.367188,61283.945312,7053,9372,47583.640625,410667.96875,10228,15313,32389.367188,269002.875,2333,5911,177957.390625,1295748.75,51069,76959
11442.433594,40929.6875,1567,7186,24770.662109,102733.328125,15466,19198,23881.890625,79111.515625,10418,15519,36708.292969,229910.53125,9735,15304,33157.125,260916.09375,8947,12362,29524.921875,241484.625,2443,5721,159485.328125,955085.75,48576,75290
7585.987305,54654.117188,0,1154,24830.117188,66597.203125,17434,22281,25047.900391,115951.5,11149,16246,39952.367188,254933.953125,13768,19300,22512.9375,105874.03125,6707,9764,29364.929688,222356.28125,2589,6138,149294.25,820367.125,51647,74883
0.0,0.0,0,0,19066.408203,41021.699219,16840,20146,37604.351562,168306.1875,15805,24147,30382.617188,214822.5625,11380,15605,26090.431641,153574.515625,5954,9753,28945.21875,273959.0625,2507,5550,142089.03125,851684.0625,52486,75201
0.0,0.0,0,0,30442.539062,93392.710938,17435,23215,46044.078125,201728.9375,17085,26865,15557.900391,79710.828125,7870,10061,35002.078125,328144.25,6147,10398,22896.496094,169634.265625,2191,4764,149943.09375,872611.0,50728,75303
17.560596,102.802094,0,3,54188.734375,224576.8125,20404,32922,33987.878906,120633.484375,13785,21385,20223.910156,91310.226562,5627,9460,29363.542969,215959.375,5170,9108,24073.308594,211119.390625,2258,4612,161854.9375,863702.0625,47244,77490
6501.664062,16754.130859,2937,7043,54061.582031,238760.578125,17935,32806,34125.019531,240983.890625,10974,16775,20343.214844,91634.5,4912,8787,24481.878906,191412.25,4354,7366,21386.277344,176003.046875,2463,4666,160899.625,955548.4375,43575,77443
66296.703125,546200.375,4,16324,44173.726562,372477.5,14976,22917,26252.410156,143595.71875,9709,14276,10675.708984,58744.191406,4467,6198,18536.71875,99011.773438,5373,7993,24156.960938,191548.3125,2486,5218,190092.21875,1411577.75,37015,72926
32150.761719,156114.78125,0,8277,59937.984375,496700.71875,16667,27583,36897.519531,241372.6875,10409,16738,22083.496094,176630.6875,4277,7821,24389.578125,160269.359375,5629,8727,38722.625,409906.625,2410,6175,214181.96875,1640994.875,39392,75321
856.896729,3148.523193,0,238,62718.59375,403451.4375,20001,32974,31212.414062,222376.21875,9103,13820,15160.68457,84901.703125,4943,7615,34329.023438,230194.90625,6988,11321,24793.664062,206788.421875,2993,5588,169071.28125,1150861.25,44028,71556
20640.220703,124323.359375,4755,11245,52517.1875,479933.84375,16292,25286,23215.279297,123230.773438,7410,12166,15338.986328,120268.992188,4721,6709,47140.882812,408803.5625,6288,11790,21021.400391,195077.90625,2106,4206,179873.953125,1451638.375,41572,71402
2617.287109,21384.371094,0,339,46677.472656,330641.8125,15280,22779,30004.191406,210110.953125,10206,14881,14730.199219,74105.742188,5989,8181,51669.789062,385421.375,9739,16483,15029.926758,109307.390625,2436,4053,160728.875,1130971.625,43650,66716
5037.352539,26631.537109,0,957,20512.914062,51798.316406,16683,19534,20774.894531,122551.390625,10271,13923,30126.125,216495.421875,8380,12525,50836.3125,465151.9375,10517,15850,11930.714844,90357.90625,2347,3463,139218.3125,972986.5,48198,66252
0.0,0.0,0,0,26923.794922,149030.0625,16505,22030,22037.707031,82063.117188,10349,13497,36459.058594,244339.28125,10254,15231,48907.929688,446944.875,7866,13828,11101.369141,95281.734375,1966,2948,145429.84375,1017659.0625,46940,67534
2778.441162,12204.172852,117,1069,28720.167969,259264.875,15183,21671,36168.796875,240769.75,11399,17327,38382.28125,314995.65625,9130,14277,30707.566406,249630.390625,7001,10480,12929.739258,95812.578125,1714,3085,149687.0,1172677.375,44544,67909
15940.772461,233627.875,3709,6814,22753.816406,98873.984375,13961,18107,36800.898438,241364.6875,11279,17148,46583.664062,532648.375,7922,13219,29423.144531,267373.0,4936,8443,13955.796875,121408.890625,1940,3269,165458.09375,1495296.75,43747,67000
37824.757812,294064.75,4514,17358,25539.410156,129006.304688,14582,19225,52473.007812,432723.59375,8460,16466,32188.953125,402076.5625,4123,7602,20396.169922,226256.984375,4262,6094,6122.977539,37177.28125,2089,2607,174545.28125,1521305.5,38030,69352
0.0,0.0,0,0,74407.882812,698328.0,17367,28952,52725.257812,496804.5,9309,15888,25429.757812,309730.9375,4419,6716,12618.984375,86859.585938,5497,6742,9892.042969,60694.203125,2326,3247,175073.921875,1652417.25,38918,61545
5824.70166,175617.65625,68,626,42254.304688,271947.40625,10226,24519,46065.65625,374511.34375,7278,14929,21811.705078,151272.125,5250,8613,11063.613281,49563.476562,3520,5043,13831.402344,91330.515625,2204,3664,140851.375,1114242.5,28546,57394
18016.242188,117931.570312,3299,10807,38672.6875,283391.875,4439,15275,29717.710938,244212.078125,7003,10207,18966.625,212399.734375,5202,6949,8000.119141,49477.800781,4328,4947,23420.541016,224587.8125,2573,4590,136793.921875,1132000.75,26844,52775
0.0,0.0,0,0,39764.191406,305472.0,17389,23341,34722.367188,346606.46875,10885,14550,6836.239258,48756.382812,4897,5627,3366.070801,9089.703125,4308,4484,11964.250977,89234.148438,2392,3525,96653.125,799158.75,39871,51527
6525.370117,50194.765625,8,1341,33617.640625,219320.75,16613,24644,58329.609375,924028.1875,9573,14186,6433.513672,72495.171875,4357,4692,4496.067383,11815.279297,4216,4464,16909.197266,153009.359375,1814,3633,126311.40625,1430863.5,36581,52960
60004.507812,709993.125,333,11610,62285.90625,903515.75,14208,18932,61714.453125,1016475.0,7606,11825,5752.388672,38012.507812,3317,4066,9376.336914,37514.636719,2759,4154,14849.828125,112840.15625,1272,2866,213983.421875,2818351.0,29495,53453
9886.167969,11166.631836,12,8996,54614.265625,130250.179688,6606,33649,21784.167969,82652.359375,6948,12422,17281.970703,62152.4375,3085,7175,40452.777344,170974.3125,5945,13094,27987.355469,194434.0625,1713,5348,172006.71875,651630.0,24309,80684
391.331604,456.722382,4,346,55689.046875,153802.65625,2482,32852,39485.546875,153759.5,4623,15733,17078.810547,54570.570312,5482,8915,37117.164062,169800.515625,8048,13723,31300.628906,205505.59375,2311,6415,181062.53125,737895.5625,22950,77984
