b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
397.776703,2632.049316,0,61,20459.753906,51217.121094,19389,26708,23172.222656,64103.835938,12707,19397,18687.582031,41258.410156,9633,13689,34223.460938,166123.9375,5342,11118,49925.695312,463939.5,146,5890,146866.5,789274.875,47217,76863
276.14386,443.895813,0,174,46556.667969,247215.53125,18025,29075,21081.341797,57229.648438,12713,18415,20881.527344,61579.703125,7745,12726,37672.960938,201381.5,4944,11292,50483.375,478571.25,655,6412,176952.015625,1046421.5,44082,78094
12570.755859,21680.144531,403,9137,40794.691406,198649.0,14322,25802,38209.117188,173611.125,10626,19046,21137.230469,88707.335938,5297,9467,53346.226562,416213.4375,3629,10646,43737.410156,464409.0625,671,5236,209795.4375,1363270.0,34948,79334
3483.922852,12938.166016,0,983,15150.524414,76853.046875,18824,22287,35758.535156,141474.609375,15343,23415,17942.306641,54979.164062,6826,10823,34551.554688,161855.15625,6562,12116,49053.0,418310.75,1301,7277,155939.84375,866410.875,48856,76901
0.0,0.0,0,0,35892.367188,135356.640625,20827,29929,17329.800781,41303.109375,12153,16142,22260.59375,57541.15625,7327,12378,35747.410156,171000.3125,4377,10939,53706.574219,424746.6875,498,7810,164936.75,829947.9375,45182,77198
27.395695,4.974148,153,153,23940.521484,61566.9375,19192,27888,14925.259766,23192.521484,13349,16487,23926.824219,76465.59375,6581,11903,58523.21875,356514.0,3823,13472,59456.0,573693.8125,482,7079,180799.21875,1091437.75,43580,76982
9578.547852,26360.677734,5700,9987,15936.873047,28267.683594,13948,20934,40839.84375,144443.6875,12272,22392,19258.201172,74008.140625,5818,9241,52134.0,397369.6875,2994,10188,51343.480469,541009.625,188,5672,189090.9375,1211459.375,40920,78414
6557.671387,3732.311523,20989,27917,9938.445312,22578.685547,7940,11911,40667.867188,179646.4375,6491,15592,17681.050781,80697.945312,5428,8500,52833.648438,481015.78125,2707,8737,53419.289062,615148.125,379,5692,181097.96875,1382819.25,43934,78349
10169.820312,49846.847656,2514,4593,22708.792969,51248.859375,20336,24921,22738.431641,51533.0,9966,16852,17644.681641,40372.3125,4266,9557,52368.898438,240565.578125,6331,16030,52184.742188,470833.375,170,6330,177815.34375,904399.9375,43583,78283
42.558113,64.702713,0,28,17309.191406,47570.40625,24435,29548,18303.984375,37859.554688,10040,16787,11437.928711,29156.300781,7511,9372,35919.425781,170046.78125,10222,15313,49940.539062,507553.375,657,5911,132953.625,792251.125,52865,76959
